test_index,true_equation,true_skeleton,predicted_equation,predicted_tree,predicted_y,rel_err,dsr_time
10,-1.6520979503835531*sin(-0.8793737280343623*cos(1.3548815753934487*exp(0.7480493823527654*x1)))+1.3078534309295304,C*sin(C*cos(C*exp(C*x1)))+C,"exp(sin(div(add(-0.637, X0), log(-0.185))))","exp(sin(div(add(-0.637, X0), log(-0.185))))","[2.28088738 2.14435561 1.44406887 0.36994398 0.39651351 1.82668314
 0.40038531 1.97830196 0.37254937 0.41766066 0.52343342 1.01117584
 2.04073931 0.36804659 2.09945889 1.35925094 0.84179268 0.36892304
 1.72809289 0.37193822 0.51142665 0.46966868 1.8443668  0.42774852
 1.87749772 1.69854462 1.39792012 0.51441627 0.5598829  0.41526434]",0.11244079946300009,10.909395456314087
11,1.9408099468570277*x1*0.48518007925928686*log(-0.37576148071164694*x1**3+-0.4469742917830326*x1**2+1.2349053621894983*x1+-1.1406322138901035)+-0.6421494302018327*exp(-1.2980538069135452*x1)+1.9610357296909817,C*x1*C*log(C*x1**3+C*x1**2+C*x1+C)+C*exp(C*x1)+C,"add(add(add(div(add(add(X0, 0.530), 0.530), exp(X0)), sqrt(X0)), sin(X0)), sin(X0))","add(add(add(div(add(add(X0, 0.530), 0.530), exp(X0)), sqrt(X0)), sin(X0)), sin(X0))","[-8.16185304e+01 -4.37009679e+02  3.02521324e-01  1.89887578e+00
 -3.11849953e+02  5.47603975e-01 -2.01963204e+02 -2.43316557e+02
  2.93758538e-01 -4.15300624e+02 -1.07996745e+02 -1.17242976e+02
 -6.60518126e+01 -3.92305448e+01  6.53777452e-01 -5.54927119e+01
 -1.14099116e+02 -5.61181346e+02  1.92583631e+00  2.24586014e-01
  3.57203059e-01  2.14089217e-01  2.14821013e-01 -3.49567077e+02
 -2.80303285e+02  2.64403191e-01  2.40238816e-01  1.81788757e+00
 -4.28295232e+02  2.75127880e-01]",2.8979667060375314,11.482514381408691
12,1.5870735041556885*log(-1.9971494165750023*x1**2+2.098618090668166*x1+-0.4675728190037194)+0.34363164599140816,C*log(C*x1**2+C*x1+C)+C,"add(exp(add(log(X0), log(log(X0)))), log(add(X0, -0.197)))","add(exp(add(log(X0), log(log(X0)))), log(add(X0, -0.197)))","[8.17818161 6.86573605 9.38358258 5.92894408 5.94805632 8.13121447
 8.84088939 7.52215943 7.66545875 6.14051208 4.74859758 6.76818422
 5.37308159 9.41918149 8.56531279 6.19223807 7.49421598 8.85622905
 5.24106952 6.19640419 8.74568398 8.18865251 4.49183965 6.54812742
 7.81916586 8.03407171 6.09422893 5.70484286 5.05052044 8.59245758]",0.1304020046648817,10.714415073394775
13,-1.4623633539230116*exp(2.06582179653662*x1)+-0.3071961525631195,C*exp(C*x1)+C,"div(add(add(div(exp(div(X0, 0.540)), mul(sqrt(-0.508), sin(-0.923))), sqrt(-0.320)), log(sqrt(add(0.716, -0.209)))), sin(div(div(exp(add(0.716, -0.209)), sin(sqrt(-0.320))), add(add(div(X0, X0), add(-0.373, X0)), div(div(exp(add(0.716, -0.209)), sin(sqrt(add(log(0.560), exp(-0.916))))), add(add(div(X0, X0), add(-0.373, X0)), exp(sin(X0))))))))","div(add(add(div(exp(div(X0, 0.540)), mul(sqrt(-0.508), sin(-0.923))), sqrt(-0.320)), log(sqrt(add(0.716, -0.209)))), sin(div(div(exp(add(0.716, -0.209)), sin(sqrt(-0.320))), add(add(div(X0, X0), add(-0.373, X0)), div(div(exp(add(0.716, -0.209)), sin(sqrt(add(log(0.560), exp(-0.916))))), add(add(div(X0, X0), add(-0.373, X0)), exp(sin(X0))))))))","[-5.37264496e-01 -4.56120076e-01 -5.17337385e-01 -5.36890950e-01
 -1.17375307e+03 -4.65502584e-01 -4.49562932e-01 -4.09574530e+03
 -1.64578973e+03 -1.18630957e+03 -4.03357816e-01 -5.12772285e-01
 -2.16640781e+04 -4.95129343e-01 -1.55917606e+03 -1.26682090e+03
 -4.07398502e-01 -5.38640964e-01 -8.22800906e+03 -1.00021777e+03
 -5.02610452e-01 -5.37734891e-01 -9.12212306e+02 -4.29582736e-01
 -3.23794189e+04 -1.91955521e+03 -4.01752036e-01 -1.64985409e+04
 -5.32959316e-01 -1.08541750e+03]",18.33111740151223,19.97635579109192
14,-1.8848426210827323*exp(-1.522950818607487*x1)+-0.8403109156933315,C*exp(C*x1)+C,"mul(log(exp(sqrt(div(add(sqrt(X0), div(-0.982, X0)), sin(sqrt(add(exp(0.630), add(X0, X0)))))))), div(add(X0, X0), exp(X0)))","mul(log(exp(sqrt(div(add(sqrt(X0), div(-0.982, X0)), sin(sqrt(add(exp(0.630), add(X0, X0)))))))), div(add(X0, X0), exp(X0)))","[-4.30860386e+03  6.43500993e-01  6.21005333e-01  6.92368540e-01
  1.95678569e-01 -1.75590229e+03 -8.60069588e+02 -4.06626718e+02
 -1.48981247e+03 -1.95989851e+03 -3.44250270e+02  6.37248389e-01
 -1.06785099e+03  9.51380731e-01  2.34044218e-01  1.18529694e+00
  6.34373252e-01 -3.45354815e+02 -2.64628101e+02 -5.76099628e+02
 -2.90458956e+02 -2.80856598e+03  9.41244853e-01  8.95792351e-01
 -2.16488657e+02  2.73132640e-01 -6.45717064e+02 -5.10397768e+02
  6.28486302e-01  6.19967993e-01]",1.599342569389181,11.754353761672974
15,-1.481776411600663*sin(0.5751685197878165*log(-0.8219176757973228*x1))+-1.1475219226464715,C*sin(C*log(C*x1))+C,"add(log(sin(exp(div(sqrt(X0), sin(-0.972))))), exp(div(sqrt(X0), sin(-0.972))))","add(log(sin(exp(div(sqrt(X0), sin(-0.972))))), exp(div(sqrt(X0), sin(-0.972))))","[-2.17075044 -2.45320359 -2.0477297  -2.27421306 -2.55732207 -2.60614638
 -2.50387634 -2.03240203 -2.50420655 -2.56011895 -2.44274228 -2.06800406
 -1.98584318 -2.08420234 -2.02518592 -2.53790826 -2.29301524 -2.335751
 -2.33019742 -2.59133715 -2.56055998 -2.07003    -2.16185188 -2.49562769
 -2.39284095 -2.4692709  -2.26170511 -2.21892735 -2.03934317 -2.40768117]",0.006232702462379954,10.076361656188965
16,0.6188270940994012*log(1.6728061388861657*cos(0.9910969015043394*x1+-0.9218172839729701)**4)+-1.59161126194169,C*log(C*cos(C*x1+C)**4)+C,"mul(log(sin(0.047)), sqrt(log(add(mul(sqrt(0.909), mul(0.799, 0.572)), mul(mul(0.620, X0), sqrt(X0))))))","mul(log(sin(0.047)), sqrt(log(add(mul(sqrt(0.909), mul(0.799, 0.572)), mul(mul(0.620, X0), sqrt(X0))))))","[-3.90206876 -3.74601258 -3.61551679 -4.19723739 -3.18031175 -3.50587517
 -3.58539833 -3.60338607 -3.82471796 -3.97522824 -3.81930512 -3.59781966
 -4.06109332 -3.61478663 -3.64625865 -3.68732957 -3.733469   -4.09259057
 -3.67012749 -4.06424319 -3.88248257 -3.08836999 -3.28866739 -4.01407854
 -4.09962951 -3.56156079 -3.15059922 -3.92795749 -3.45071441 -3.62895881]",0.15875745310047665,10.077236413955688
17,1.8666349454089444*sin(1.496037423295442*x1+0.05518078198207865)+-1.59848257817769,C*sin(C*x1+C)+C,"add(add(sin(div(X0, 0.521)), log(sin(mul(sin(-0.936), add(0.438, -0.696))))), sin(X0))","add(add(sin(div(X0, 0.521)), log(sin(mul(sin(-0.936), add(0.438, -0.696))))), sin(X0))","[-1.4701433  -1.73250584 -0.88008354 -0.65616169 -1.8527475  -0.48855911
 -1.64924773 -2.07807451 -1.61268764 -1.77988653 -1.8728973  -1.78858103
 -1.67637825 -1.34837072 -1.736014   -1.59325281 -1.33411217 -2.26563639
 -1.3812539  -0.45515571 -1.38845239 -1.59531424 -1.71465238 -2.1913016
 -1.35101343 -1.75484031 -0.71834232 -1.85956747 -1.63122019 -1.63560292]",0.20859037370246308,9.997494220733643
18,-1.5329422024906514*x1**2+-0.47167917186632624,C*x1**2+C,"mul(div(add(0.212, X0), log(-0.217)), exp(div(sqrt(div(div(X0, -0.918), -0.918)), sqrt(-0.987))))","mul(div(add(0.212, X0), log(-0.217)), exp(div(sqrt(div(div(X0, -0.918), -0.918)), sqrt(-0.987))))","[-36.18061715  29.49535256 -15.8594839   27.095704   -17.51116515
  19.45011486 -30.19127495  35.1195885   20.98030829  35.02366797
 -17.33926626  26.89772104  35.48079032  26.88188392 -15.79008267
 -34.85611802 -27.41780564  15.35754356 -19.25374159 -21.93460961
 -16.37528533 -32.50057263  22.18552314  33.06644019 -16.98466044
  18.14680871  21.70100585 -19.26084243 -34.16170834 -22.09733591]",0.010045347093986412,11.70774221420288
19,-1.292424093456328*x1+-1.4305060425769378,C*x1+C,"add(div(mul(X0, X0), mul(log(log(sin(-0.672))), X0)), log(-0.247))","add(div(mul(X0, X0), mul(log(log(sin(-0.672))), X0)), log(-0.247))","[-7.59798048  5.10002195  4.0625694  -7.41361452 -6.72276619  4.28416242
  3.07009907  5.13385101 -6.4297362  -7.85130956 -6.11405845  4.24031625
 -7.25609617  3.33931362 -6.08607789  4.68679176 -7.16660331 -7.77269222
 -7.59474696  3.84719219  5.1468625   4.4635538  -7.34753263 -6.42982519
 -7.41298797 -7.15516233  3.7958403   5.2709954   5.10869759 -7.36115105]",0.0013263090495777272,11.063063144683838
20,-1.7393436225521142*x1*0.449438445312758*cos(0.15643036080416506*x1)+1.4222864439438387,C*x1*C*cos(C*x1)+C,"add(div(add(X0, -0.650), log(0.175)), sqrt(sqrt(add(add(X0, -0.650), sin(-0.915)))))","add(div(add(X0, -0.650), log(0.175)), sqrt(sqrt(add(add(X0, -0.650), sin(-0.915)))))","[-0.40795744  4.2136813   4.67964081 -0.33579057  4.03375719 -1.07460829
 -0.23172228  3.63843753 -1.07117152  4.6325558   4.59363727 -0.28733567
 -0.84743619 -0.65188261 -0.92630693 -0.93835492 -0.89999449  3.54589687
 -1.10088037  4.34592127  4.26895384 -0.40649607 -0.87752037 -0.44441503
 -0.37774849  3.57908178  4.49057282 -0.44328135 -1.10249594  4.42982891]",0.00963994987054048,10.792694091796875
21,0.20809992952797796*x1*0.8743119911575592*log(0.9487458659331658*x1+1.928182171771906)+1.4703491995295015,C*x1*C*log(C*x1+C)+C,sqrt(exp(sqrt(X0))),sqrt(exp(sqrt(X0))),"[2.80879196 2.9825269  2.94722357 2.75599386 2.51981311 2.77401809
 2.45694749 2.65335228 2.77142722 2.80206987 3.04256792 2.6206943
 2.96421225 2.57042474 2.38803696 2.49619893 2.98354461 2.91732137
 2.56931746 2.98872152 2.45889525 2.95105479 2.61717838 2.8761461
 2.5016967  2.50061733 2.71339743 2.6981661  3.0465532  2.47431746]",0.1975561486006531,9.427349328994751
22,-0.4071534908086305*cos(1.302011932442349*sin(-1.7232821732879442*x1))+1.5049567188932227,C*cos(C*sin(C*x1))+C,exp(0.302),exp(0.302),"[1.35289352 1.35289352 1.35289352 1.35289352 1.35289352 1.35289352
 1.35289352 1.35289352 1.35289352 1.35289352 1.35289352 1.35289352
 1.35289352 1.35289352 1.35289352 1.35289352 1.35289352 1.35289352
 1.35289352 1.35289352 1.35289352 1.35289352 1.35289352 1.35289352
 1.35289352 1.35289352 1.35289352 1.35289352 1.35289352 1.35289352]",0.002000748325740641,9.116173028945923
23,-1.221855064120768*cos(-1.0779750472374385*log(-1.1540742645405142*x1)+1.253817758737263)**3+1.2605775854298358,C*cos(C*log(C*x1)+C)**3+C,"sqrt(log(mul(X0, 0.356)))","sqrt(log(mul(X0, 0.356)))","[0.62001837 0.68300925 0.57532768 0.4959679  0.30284051 0.53944562
 0.72136357 0.41509729 0.75128357 0.40540047 0.75337012 0.34872781
 0.60583102 0.59490795 0.45039206 0.37031647 0.696215   0.61174752
 0.53899968 0.71313595 0.71294155 0.72635373 0.25778542 0.33933042
 0.74655175 0.55447879 0.49157459 0.63579723 0.58047315 0.66338344]",0.03459110931638067,9.406262159347534
24,-0.4924156906931143*sin(1.3303758619556452*x1**4+0.6879260823354207*x1**3+-1.5872473428557883*x1**2+1.3418433581041698*x1+1.016003962040617)+1.6460517577204192,C*sin(C*x1**4+C*x1**3+C*x1**2+C*x1+C)+C,exp(0.393),exp(0.393),"[1.48119146 1.48119146 1.48119146 1.48119146 1.48119146 1.48119146
 1.48119146 1.48119146 1.48119146 1.48119146 1.48119146 1.48119146
 1.48119146 1.48119146 1.48119146 1.48119146 1.48119146 1.48119146
 1.48119146 1.48119146 1.48119146 1.48119146 1.48119146 1.48119146
 1.48119146 1.48119146 1.48119146 1.48119146 1.48119146 1.48119146]",0.012901702012895257,9.222712516784668
25,-1.971577535372575*x1**3+1.5050855019406453,C*x1**3+C,"add(add(sin(mul(sin(exp(exp(X0))), sin(-0.293))), div(add(div(add(add(sin(0.359), sqrt(X0)), sqrt(X0)), div(add(-0.477, -0.854), exp(X0))), add(exp(sqrt(-0.665)), div(sqrt(X0), exp(X0)))), mul(sqrt(-0.251), exp(0.708)))), div(exp(-0.072), exp(X0)))","add(add(sin(mul(sin(exp(exp(X0))), sin(-0.293))), div(add(div(add(add(sin(0.359), sqrt(X0)), sqrt(X0)), div(add(-0.477, -0.854), exp(X0))), add(exp(sqrt(-0.665)), div(sqrt(X0), exp(X0)))), mul(sqrt(-0.251), exp(0.708)))), div(exp(-0.072), exp(X0)))","[ 116.47247585 -211.40199108 -122.34535957 -223.92492276  207.84061592
  147.28078077  277.16645967  -63.48040285   55.88941222 -115.94264936
 -304.28634145 -126.23419433 -140.21343484  191.96012668   65.14486087
   76.68232389  409.17858993  266.62916101   85.77640532  271.49707458
  -74.26074601  181.42743692  252.98702864  245.01863051   83.70297985
  114.89126581 -428.89886499   68.97463216  168.02697297  272.41541656]",7.200838640195798,16.06341814994812
26,-1.0006726658439384*cos(-0.2007031531202872*x1+-0.7491713218335556)+0.930999551286293,C*cos(C*x1+C)+C,"sqrt(sin(sin(exp(div(X0, 0.039)))))","sqrt(sin(sin(exp(div(X0, 0.039)))))","[5.48524522e-01 3.43602579e-24 3.18018242e-25 5.48524522e-01
 3.67680908e-26 4.08140992e-27 5.48524522e-01 5.48524522e-01
 5.48524522e-01 9.42550165e-19 2.21357232e-21 5.48524522e-01
 1.21785395e-20 5.48524522e-01 5.48524522e-01 2.10713097e-27
 5.48524522e-01 5.48524522e-01 5.48524522e-01 5.48524522e-01
 2.36204637e-26 2.71537080e-21 6.82521066e-19 1.28553857e-22
 5.48524522e-01 4.62048392e-23 2.48126848e-24 5.48524522e-01
 5.48524522e-01 5.48524522e-01]",0.015375860021930587,9.758494853973389
27,0.1538016990384663*exp(-1.0790688012704894*x1)*-0.019849652953018992*log(0.16173028449485471*x1+-0.5501530530534955)+1.7388398212520957*exp(0.4983779125550072*x1)*1.9321876241814988*cos(-0.41686455969038017*x1)+-1.5994829411524583,C*exp(C*x1)*C*log(C*x1+C)+C*exp(C*x1)*C*cos(C*x1)+C,"add(add(X0, div(X0, X0)), mul(exp(sin(sin(X0))), sin(mul(0.885, 0.929))))","add(add(X0, div(X0, X0)), mul(exp(sin(sin(X0))), sin(mul(0.885, 0.929))))","[-1.38282553 -1.62000294 -1.79261129  5.35584327 -1.45512059 -1.91547462
 -1.52464381  5.00137047 -1.63667968  4.86944966  5.07454721  5.17082398
  5.03274305  5.35053733 -1.42923458 -1.54751088 -1.84401164 -2.27592618
  4.87312612  4.94950675 -1.58895204  5.16971102  5.28114022  5.7766534
 -2.09250789  5.80588048 -1.47733176 -1.98489149  5.68983539 -2.23749518]",1.9084914983255536,10.164551734924316
28,1.9848190190561819*x1**2+0.528563539691683*cos(-0.4054260668470433*x1+-0.141100837859238)+-0.4264884018970332,C*x1**2+C*cos(C*x1+C)+C,"mul(add(X0, X0), exp(log(X0)))","mul(add(X0, X0), exp(log(X0)))","[ 46.49918125 -31.29910074 -45.93814991  32.31592827  25.96028812
  38.59371332  39.42518249  32.92594659 -30.35212019 -49.18233073
  29.34808935 -20.70007685 -47.92461129 -21.97401979  25.91482821
 -20.54793375 -49.60778758  30.45743294 -22.12089728  31.87037905
  44.16141477  31.51341655  44.25523859  42.33290858  26.10816551
 -36.02528299 -43.44602156  24.22753942 -23.52082564 -28.25178321]",0.0019339843162647391,10.151660203933716
29,-0.3641865811194753*exp(1.651220470174795*exp(-0.5371166533805005*x1))+1.2501617982528814,C*exp(C*exp(C*x1))+C,"log(sqrt(div(div(exp(X0), log(0.396)), log(sqrt(-0.337)))))","log(sqrt(div(div(exp(X0), log(0.396)), log(sqrt(-0.337)))))","[-2.04915353  1.86077396 -2.03986608  2.39622549 -2.04758742  2.80144144
 -1.43544196 -1.19114497  2.3524133  -1.59560278  1.92525399  2.35441954
  2.17386205  2.17775669  2.04061434  2.36155431  2.13125372  2.23750905
 -1.2547627   2.29868441 -1.97510892 -1.39004617 -2.0331874  -1.19335412
  2.63915486 -1.29043517  2.40019286 -1.69994594  2.05655801  1.85877873]",49730901.56018976,10.651489973068237
30,0.966720661117467*sin(1.5434514941042554*x1+-0.4753530372920418)+0.11252193685511891,C*sin(C*x1+C)+C,"sin(div(X0, 0.787))","sin(div(X0, 0.787))","[-0.93215272  0.59719006  0.75404988 -0.83637612  0.95880025 -0.98505887
 -0.98611978 -0.05951896 -0.98202997 -0.99758418 -0.5359866   0.64812383
  0.92746457 -0.88447024  0.31738254  0.71664967  0.89005083  0.81119275
 -0.99880667 -0.97202642  0.42443717  0.9999985  -0.99153314 -0.15603968
  0.80173063 -0.77872758  0.96341502 -0.80137033 -0.68071279 -0.02403587]",0.09055293032474634,8.870561599731445
31,0.44286617131684025*x1*-0.22075171928462578*exp(-1.8012352011694832*x1)*-1.2619844786315728*log(-1.2735555021558869*x1+-0.2044030136754058)+1.737025952569497*sin(0.5848154390965838*x1)+1.7845073360780117,C*x1*C*exp(C*x1)*C*log(C*x1+C)+C*sin(C*x1)+C,"add(add(sin(sin(0.556)), mul(log(X0), div(div(add(0.188, X0), sqrt(-0.811)), exp(add(0.437, X0))))), exp(sin(X0)))","add(add(sin(sin(0.556)), mul(log(X0), div(div(add(0.188, X0), sqrt(-0.811)), exp(add(0.437, X0))))), exp(sin(X0)))","[-772.12112514 -170.16540154    1.15076509    1.45803054    1.50086369
    0.92000608    0.92393715 -631.42943378 -352.00415722    1.26246327
 -187.12550497  -87.01160188    1.15796297    1.0719033     1.26541841
    0.92311134  -58.06431793    1.08156606 -327.36732291    1.22514258
    0.91945825  -95.48215583 -572.70105815    1.1436654     1.570904
    0.91977727 -244.85944744    1.27589545 -217.31256676  -64.33320618]",323.775668234287,11.24869704246521
32,-0.3563862615918285*x1*-0.5440676262656592*sin(-1.8314322583603382*x1/(-1.8674849055673357*x1+1.623532481888775))+2.0267528526904575*log(1.8257988998117956*x1)+0.1685644433718947,C*x1*C*sin(C*x1/(C*x1+C))+C*log(C*x1)+C,"add(sqrt(add(mul(0.628, X0), add(add(log(X0), exp(log(X0))), exp(log(X0))))), log(X0))","add(sqrt(add(mul(0.628, X0), add(add(log(X0), exp(log(X0))), exp(log(X0))))), log(X0))","[4.31637415 3.43652979 3.6996843  4.81129516 4.8561283  4.72358286
 4.50698901 3.76883503 4.54927111 3.69245023 4.61468585 4.35138489
 4.43181667 3.93420228 3.88898162 5.14999811 4.7292766  3.58631215
 4.2572181  4.48587085 4.33258286 4.9181645  5.14999299 4.14606719
 3.90618002 5.0992641  4.35731409 4.4266676  4.40773084 3.61491997]",0.0034980181303997816,10.10057282447815
33,-0.9287548850326248*sin(-0.16485356454857114*x1)+1.8623811658714833,C*sin(C*x1)+C,exp(0.631),exp(0.631),"[1.88033192 1.88033192 1.88033192 1.88033192 1.88033192 1.88033192
 1.88033192 1.88033192 1.88033192 1.88033192 1.88033192 1.88033192
 1.88033192 1.88033192 1.88033192 1.88033192 1.88033192 1.88033192
 1.88033192 1.88033192 1.88033192 1.88033192 1.88033192 1.88033192
 1.88033192 1.88033192 1.88033192 1.88033192 1.88033192 1.88033192]",0.02650752628269618,9.406281232833862
