test_index,true_equation,true_skeleton,predicted_y,rel_err,dsr_time
10,-1.6520979503835531*sin(-0.8793737280343623*cos(1.3548815753934487*exp(0.7480493823527654*x1)))+1.3078534309295304,C*sin(C*cos(C*exp(C*x1)))+C,"[ 2.57465133  2.58130929  0.68626991 -3.18216057 -5.16576803  1.73683451
 -5.33933919  2.14170399 -1.33100552 -6.00212201 -8.50017602 -0.73274731
  2.31032381 -2.23167518  2.47103898  0.43635781 -1.44853086 -1.91613268
  1.47323712 -3.47872349 -8.28451482 -7.43309806  1.78395904 -6.33056121
  1.87223503  1.39370402  0.55146014 -8.33923661 -9.09661917 -5.91874255]",2.364221250968385,3.4284069538116455
11,1.9408099468570277*x1*0.48518007925928686*log(-0.37576148071164694*x1**3+-0.4469742917830326*x1**2+1.2349053621894983*x1+-1.1406322138901035)+-0.6421494302018327*exp(-1.2980538069135452*x1)+1.9610357296909817,C*x1*C*log(C*x1**3+C*x1**2+C*x1+C)+C*exp(C*x1)+C,"[-33.39549164 -33.39549164   9.85600236   6.63235975 -33.39549164
   8.21559775 -33.39549164 -33.39549164   8.78117844 -33.39549164
 -33.39549164 -33.39549164 -33.39549164 -33.39549164   8.04620658
 -33.39549164 -33.39549164 -33.39549164   6.60550521   9.49725875
  10.00600964   9.2821788    9.25104506 -33.39549164 -33.39549164
   8.88966901   9.00614311   6.71319212 -33.39549164   9.76307323]",22.382744420229002,4.3388190269470215
12,1.5870735041556885*log(-1.9971494165750023*x1**2+2.098618090668166*x1+-0.4675728190037194)+0.34363164599140816,C*log(C*x1**2+C*x1+C)+C,"[ 9.0645448   5.96337655  7.47778246  5.37559769  6.44552528  6.73536042
  9.8140179   8.31062633  6.45396178  5.509666    4.96026304  7.42786808
  5.74135476 10.45886431  6.9949662   6.74059096  6.34972322  9.83122998
  4.93395049  5.54495142  9.70705715  9.07647852  4.44208644  5.7657608
  8.65350418  8.89999147  5.48040516  6.14931529  4.8099718   9.53442055]",0.16605641042488448,5.877621650695801
13,-1.4623633539230116*exp(2.06582179653662*x1)+-0.3071961525631195,C*exp(C*x1)+C,"[-1.00877755e+00 -1.00877755e+00 -1.00877755e+00 -1.00877755e+00
 -8.16294550e+02 -1.00877755e+00 -1.00877755e+00 -1.29115159e+03
 -9.44063441e+02 -8.20308119e+02 -1.00877755e+00 -1.00877755e+00
 -1.86679326e+03 -1.00877755e+00 -9.23590444e+02 -8.45087923e+02
 -1.00877755e+00 -1.00877755e+00 -1.55851375e+03 -7.56020345e+02
 -1.00877755e+00 -1.00877755e+00 -7.21383384e+02 -1.00877755e+00
 -1.97158765e+03 -1.00240714e+03 -1.00877755e+00 -1.79585958e+03
 -1.00877755e+00 -7.86801089e+02]",1388.2902808656543,12.376658201217651
14,-1.8848426210827323*exp(-1.522950818607487*x1)+-0.8403109156933315,C*exp(C*x1)+C,"[-2.90339256e+02 -5.41177944e-01 -6.16393199e-01 -4.80543275e-01
 -1.19221302e-02 -2.55577650e+02 -2.25794539e+02 -1.93464502e+02
 -2.48844410e+02 -2.60029740e+02 -1.86189857e+02 -5.54721099e-01
 -2.34959628e+02 -3.91593222e-01 -6.11300806e-02 -3.68534448e-01
 -5.61993348e-01 -1.86330007e+02 -1.74658380e+02 -2.08595072e+02
 -1.78746224e+02 -2.74263920e+02 -3.93138792e-01 -2.90340617e-01
 -1.65831446e+02 -1.00607662e-01 -2.13517118e+02 -2.03351684e+02
 -5.80059570e-01 -6.24561830e-01]",148.90099842470238,21.25861668586731
15,-1.481776411600663*sin(0.5751685197878165*log(-0.8219176757973228*x1))+-1.1475219226464715,C*sin(C*log(C*x1))+C,"[-2.46156359 -3.11788663 -2.20184766 -2.69220368 -3.30016034 -3.38531476
 -3.2089054  -2.17058462 -2.5209405  -2.5920984  -3.09207036 -2.02246324
 -2.07709976 -2.27721233 -1.9788665  -3.26677599 -2.73532536 -2.31659469
 -2.31011337 -2.62016927 -3.3057546  -2.0245493  -2.44224997 -3.19500349
 -2.38416468 -3.15090874 -2.66372371 -2.18366718 -2.18471215 -2.40201112]",0.037709922916194606,1.8034062385559082
16,0.6188270940994012*log(1.6728061388861657*cos(0.9910969015043394*x1+-0.9218172839729701)**4)+-1.59161126194169,C*log(C*cos(C*x1+C)**4)+C,"[ -3.20817119  -7.77870514  -2.68138994 -11.23733153  -2.08401679
  -2.51050061  -2.63291167  -2.66172058  -8.29657531  -3.3640497
  -8.25993307  -6.88514177  -3.55968614  -6.98237615  -2.73212131
  -7.41264019  -2.88322033  -3.63509207  -2.77240337 -10.0853483
  -3.16803671  -1.98241956  -2.21374473  -9.6819839  -10.37983715
  -6.68151331  -2.05036541  -3.26224046  -2.43012812  -2.70341512]",1.1005526372161747,7.872255802154541
17,1.8666349454089444*sin(1.496037423295442*x1+0.05518078198207865)+-1.59848257817769,C*sin(C*x1+C)+C,"[ 1.18273754 -6.81128989  4.69948894  5.00327965 -3.92421753  5.24077011
  1.67136609 -7.28313829 -6.61435961  3.04025587 -3.86974302  2.99633951
 -6.72261728 -5.3705115  -4.21457947  1.51014615 -5.75214901 -7.51517144
 -5.19052028  5.29022547  3.96711219  3.58418252  3.28344357 -7.42398821
  0.86711386  3.14684923  4.918115   -3.90599681 -4.46281521 -4.45235664]",2.026977209080319,2.694622278213501
18,-1.5329422024906514*x1**2+-0.47167917186632624,C*x1**2+C,"[-29.1517065   17.53530267 -15.8593399   16.78221221 -17.25875274
  14.04645397 -25.90430247  19.15430197  14.64303513  19.12819222
 -17.11710485  16.71815902  19.25219672  16.71302198 -15.79857028
 -28.46653943 -24.25356109  12.2894114  -18.6472259  -20.63419091
 -16.30583918 -27.20347116  15.09366913  18.58469571 -16.82206974
  13.51443637  14.91443482 -18.65271641 -28.10030171 -20.74963166]",0.5323060007319206,13.603295803070068
19,-1.292424093456328*x1+-1.4305060425769378,C*x1+C,"[-7.30330381  4.83838001  3.83741607 -7.13321238 -6.49585297  4.05121537
  2.87985226  4.87101926 -6.22551083 -7.53701889 -5.93427442  4.00891133
 -6.98788989  3.13959818 -5.90846026  4.43968369 -6.90532601 -7.4644885
 -7.30032065  3.62961397  4.88357313  4.22429731 -7.07224688 -6.22559293
 -7.13263435 -6.89477085  3.58006819  5.0033401   4.84675052 -7.0848109 ]",0.00013245365494265942,2.2280118465423584
20,-1.7393436225521142*x1*0.449438445312758*cos(0.15643036080416506*x1)+1.4222864439438387,C*x1*C*cos(C*x1)+C,"[-0.94881584  4.19460029  4.66060888 -0.84141718  4.01594496 -1.86548522
 -0.68093956  3.6263438  -1.86097055  4.61331772  4.57426123 -0.76764653
 -1.56352653 -1.29638135 -1.6692353  -1.68529556 -1.63408188  3.53578708
 -1.89994906  4.32638635  4.24963543 -0.9466667  -1.60396863 -1.00212463
 -0.90418338  3.5682303   4.47097681 -1.00047553 -1.90206564  4.41020478]",0.0070800202103395585,1.2758991718292236
21,0.20809992952797796*x1*0.8743119911575592*log(0.9487458659331658*x1+1.928182171771906)+1.4703491995295015,C*x1*C*log(C*x1+C)+C,"[1.4473794  1.32055516 1.41220541 1.46081323 1.52087381 1.45622656
 1.88826779 1.67627075 1.45688583 1.4490894  1.25592004 1.71158548
 1.40789598 1.5080221  1.96228191 1.52686325 1.3194586  1.41979499
 1.50830345 1.40168233 1.88617199 1.35448073 1.49613654 1.4302541
 1.84007392 1.84123738 1.47165411 1.62779486 1.38703874 1.53220413]",0.07262602326607001,1.7813997268676758
22,-0.4071534908086305*cos(1.302011932442349*sin(-1.7232821732879442*x1))+1.5049567188932227,C*cos(C*sin(C*x1))+C,"[1.33904017 1.47084445 1.81105683 1.34440744 1.3335561  1.37934901
 1.32649745 1.84576615 1.70500671 1.48322378 1.33033773 1.89999351
 1.69379059 1.35805032 1.85730982 1.31775832 1.87731595 1.32114544
 1.79620166 1.35993581 1.72680588 1.33660988 1.35953575 1.90606197
 1.80752761 1.35508465 1.70397169 1.36063998 1.3316535  1.78028982]",0.01868000882470478,1.6434969902038574
23,-1.221855064120768*cos(-1.0779750472374385*log(-1.1540742645405142*x1)+1.253817758737263)**3+1.2605775854298358,C*cos(C*log(C*x1)+C)**3+C,"[ 0.0243336   0.01892962  0.02761984  0.03250092  0.0403647  -0.10550548
  0.01513447  0.03640801  0.01187431 -0.04499532 -0.26756098 -0.02624558
  0.02542279 -0.13853543 -0.06258716  0.03817401  0.01766912 -0.14965493
  0.02999575 -0.22913118 -0.22895591 -0.24127678 -0.00320215  0.03924697
  0.01240846 -0.11393964  0.03273905  0.0230693  -0.12942242  0.02071799]",0.0921406041697083,7.497037172317505
24,-0.4924156906931143*sin(1.3303758619556452*x1**4+0.6879260823354207*x1**3+-1.5872473428557883*x1**2+1.3418433581041698*x1+1.016003962040617)+1.6460517577204192,C*sin(C*x1**4+C*x1**3+C*x1**2+C*x1+C)+C,"[2.2166706  3.80741989 1.86464582 1.64727352 3.49295036 3.22245229
 1.67008543 3.24251108 2.61668099 2.00399239 3.51482316 3.58845007
 2.4314255  2.12997169 3.75126888 2.34209099 3.30509313 3.66992462
 2.01719239 1.98231828 2.85893468 2.01494652 3.27755546 3.5885445
 3.51444041 2.25426755 3.65068432 3.19498088 2.42177971 2.67273636]",0.22861855885921142,8.063439846038818
25,-1.971577535372575*x1**3+1.5050855019406453,C*x1**3+C,"[ 75.5558435  -46.69465712 -46.69465712 -46.69465712  93.41989617
  82.79045201 102.31697714 -46.69465712  52.93355672 -46.69465712
 -46.69465712 -46.69465712 -46.69465712  90.96547876  57.65585283
  62.67910001 114.38074876 101.11813428  66.13130044 101.67771042
 -46.69465712  89.22346027  99.4940769   98.50467342  65.37756713
  75.13462657 -46.69465712  59.41582046  86.85552895 101.78215624]",6.290972492910357,32.78739309310913
26,-1.0006726658439384*cos(-0.2007031531202872*x1+-0.7491713218335556)+0.930999551286293,C*cos(C*x1+C)+C,"[ 1.40486328 -0.10201927 -0.10596595  0.74990561 -0.10954369 -0.11318894
  1.12951494  0.8668114   0.78339974 -0.08125402 -0.09129332  0.77018186
 -0.08846581  1.18665692  0.86774737 -0.11428527  0.94945728  0.96741506
  0.96362951  0.81525182 -0.11027752 -0.09095449 -0.08178931 -0.09601286
  1.07279443 -0.09770973 -0.10255912  0.9008491   1.37382748  0.96162575]",0.005065517906816877,1.1189289093017578
27,0.1538016990384663*exp(-1.0790688012704894*x1)*-0.019849652953018992*log(0.16173028449485471*x1+-0.5501530530534955)+1.7388398212520957*exp(0.4983779125550072*x1)*1.9321876241814988*cos(-0.41686455969038017*x1)+-1.5994829411524583,C*exp(C*x1)*C*log(C*x1+C)+C*exp(C*x1)*C*cos(C*x1)+C,"[-1.30404925 -1.33283588 -1.30554288  4.07090126 -1.31881808 -1.29088993
 -1.34280923  3.79492883 -1.32956996  3.6125999   3.86389756  3.94190385
  3.82589525  4.0674468  -1.31170692 -1.34639431 -1.29911345 -1.25702852
  3.62015939  3.73696433 -1.33958939  3.94105856  4.02113838  4.32132175
 -1.27301088  4.33757734 -1.3290573  -1.2835184   4.27239036 -1.26020905]",1.4718486606385768,3.508957624435425
28,1.9848190190561819*x1**2+0.528563539691683*cos(-0.4054260668470433*x1+-0.141100837859238)+-0.4264884018970332,C*x1**2+C*cos(C*x1+C)+C,"[ 15.11964053 -27.0413551  -35.33686698  15.12000443  15.05737247
  15.11983515  15.11981379  15.1199873  -26.44342584 -36.98616062
  15.12009019 -19.7160481  -36.35340718 -20.68295126  15.05631419
 -19.5986075  -37.19837096  15.12005765 -20.79260623  15.12001705
  15.11969623  15.12002722  15.11969397  15.11974083  15.0608086
 -29.89867633 -34.02994675  15.01635633 -21.82001357 -25.08303956]",1.1986895160884878,13.332499027252197
29,-0.3641865811194753*exp(1.651220470174795*exp(-0.5371166533805005*x1))+1.2501617982528814,C*exp(C*exp(C*x1))+C,"[-4.53352588e+03  1.24529228e-01 -4.49840154e+03  1.24529228e-01
 -4.52760299e+03  1.24529228e-01 -2.21252315e+03 -1.28861363e+03
  1.24529228e-01 -2.81823715e+03  1.24529228e-01  1.24529228e-01
  1.24529228e-01  1.24529228e-01  1.24529228e-01  1.24529228e-01
  1.24529228e-01  1.24529228e-01 -1.52921024e+03  1.24529228e-01
 -4.25349573e+03 -2.04084030e+03 -4.47314337e+03 -1.29696844e+03
  1.24529228e-01 -1.66412035e+03  1.24529228e-01 -3.21285372e+03
  1.24529228e-01  1.24529228e-01]",49730278.744791485,21.649677991867065
30,0.966720661117467*sin(1.5434514941042554*x1+-0.4753530372920418)+0.11252193685511891,C*sin(C*x1+C)+C,"[-0.67235141  1.03959114  1.03959114 -0.67235141  1.03959114 -0.67235141
 -0.67235141  1.03959114 -0.67235141 -0.67235141 -0.67235141  1.03959114
  1.03959114 -0.67235141  1.03959114  1.03959114  1.03959114  1.03959114
 -0.67235141 -0.67235141  1.03959114  1.03959114 -0.67235141 -0.67235141
  1.03959114 -0.67235141  1.03959114 -0.67235141 -0.67235141  1.03959114]",0.19753339012251664,1.6440935134887695
31,0.44286617131684025*x1*-0.22075171928462578*exp(-1.8012352011694832*x1)*-1.2619844786315728*log(-1.2735555021558869*x1+-0.2044030136754058)+1.737025952569497*sin(0.5848154390965838*x1)+1.7845073360780117,C*x1*C*exp(C*x1)*C*log(C*x1+C)+C*sin(C*x1)+C,"[-203.50035147 -136.84896402    5.00341538    4.7745767     4.7207886
    5.43194656    5.47021368 -194.28956343 -168.10668986    4.92711487
 -140.84470555 -109.50927703    4.99784471    5.07336618    4.92533829
    5.35615864  -93.85233676    5.06372573 -164.91820012    4.95048641
    5.40575109 -113.19830965 -189.85489939    5.009021      4.6381837
    5.39383568 -152.30462818    4.91912032 -147.19144799  -97.75645846]",376.8018240796433,3.9214556217193604
32,-0.3563862615918285*x1*-0.5440676262656592*sin(-1.8314322583603382*x1/(-1.8674849055673357*x1+1.623532481888775))+2.0267528526904575*log(1.8257988998117956*x1)+0.1685644433718947,C*x1*C*sin(C*x1/(C*x1+C))+C*log(C*x1)+C,"[4.69066949 3.41409237 3.75384488 3.83348877 3.82872951 3.84263139
 5.02289527 3.84886264 3.86014696 3.74404526 3.85367494 4.75012207
 3.8714665  4.08611037 4.01981183 3.79606754 3.84204464 3.60328641
 3.87956777 4.98505006 3.87956777 3.82204726 3.79606813 4.41132998
 4.04489937 3.80189002 4.76025989 3.87195396 3.87374037 3.64067219]",0.030776448967224913,5.597539663314819
33,-0.9287548850326248*sin(-0.16485356454857114*x1)+1.8623811658714833,C*sin(C*x1)+C,"[1.35024409 2.34613593 1.3049126  2.50180752 1.35509812 2.35943827
 2.36815425 1.40053862 1.31199965 1.37934948 1.23924221 2.33393901
 2.39943281 1.40006164 1.30525932 1.35831778 2.52929643 2.43689178
 2.56011158 1.36678645 2.36740933 1.40797802 2.42594917 2.36723749
 1.37871497 2.53628193 2.42786735 2.48589916 1.31902679 2.47052528]",0.00015443602373245834,1.626600980758667
34,1.9457335757859293*log(-0.5150533792994034*x1)+1.4850782618540541,C*log(C*x1)+C,"[4.03000074 2.73906512 3.85192274 3.84108588 3.05470514 4.14418543
 3.03965166 3.08885678 2.51173148 3.67654812 2.73118329 3.85697358
 4.00815847 3.23338815 2.9102917  2.4647802  4.00974465 2.75738659
 3.76747323 3.75871345 2.47868589 3.58463487 4.05155924 3.67532316
 4.19928815 2.75494315 4.1307462  3.73005959 3.42118157 3.86309345]",0.020179668793631735,4.769179105758667
35,1.8927621889977422*x1**3+-0.6998299001090296*x1*0.2984623310978476*exp(-1.6168758998023256*x1)+-0.876941516525525*x1+0.01174763215521768,C*x1**3+C*x1*C*exp(C*x1)+C*x1+C,"[ 46.94095716 116.87019042  87.42558451  72.06336744  65.48300407
  53.35504663  63.04594607 126.84492533  67.83857511  43.37736958
  55.69032581  71.71276975  62.90702114  40.83577811  72.09579485
  89.3502804   43.99732449 113.66160159  93.84050802 114.82750942
  60.61488775  53.38966018 100.74001002  45.7367173   40.47743437
  38.78758471 130.55544877  31.96367049 120.54871714  69.32890727]",133.60764067595323,14.121493816375732
36,2.043833069765505*log(-1.4731400909661088*x1*-0.22421706894888582*log(-0.3001057151180613*x1+-0.04686366446483348)/(-1.6245996718767952*x1+-0.5341854596377227)+-2.060380607262661/(-1.0499475647685323*x1+0.7823008754772918))+1.4788130721363228,C*log(C*x1*C*log(C*x1+C)/(C*x1+C)+C/(C*x1+C))+C,"[-1.27296754 -4.76407778 -2.73104011 -0.335895   -0.55835982 -1.91228479
 -0.23998171 -0.26211107 -4.5399624  -2.91466839 -0.49901435 -0.50556483
 -0.3689519  -1.21243017 -3.97445644 -4.71569888 -5.30799839 -2.31473837
 -1.55862452 -0.50428647 -1.58552351 -0.01439146 -0.87971255 -0.47403809
 -0.56957996 -2.566199   -0.31666856 -0.50394783 -4.85624873 -0.71148995]",2.5055833749018372,6.363430738449097
37,-0.3157163040382267*x1**3+-1.0158706014663592,C*x1**3+C,"[16.60083853 -7.04152517 -7.04152517  9.9145148   7.47402893  9.22897394
 -7.04152517 -7.04152517 -7.04152517 -7.04152517  8.53343347 -7.04152517
 -7.04152517 -7.04152517 16.29520358 -7.04152517  9.97999022 15.30051115
 15.02935069  9.10796875 16.09540269 -7.04152517  8.09792497 15.55688269
 -7.04152517  7.55476872  8.83629071 -7.04152517 13.045552   -7.04152517]",1.665719813216897,6.316510915756226
38,1.4886786029554089*cos(-1.1110153190641814*x1)+-1.4523170721598868,C*cos(C*x1)+C,"[-3.55051808 -5.41856771 -4.73164053 -5.3236004  -3.95082239 -2.90655202
 -3.59048978 -4.41460779 -2.90655202 -3.57727013 -3.51587169 -4.64307684
 -4.65754941 -2.90655202 -5.10148238 -2.90655202 -4.06677588 -2.90655202
 -2.90655202 -2.90655202 -3.96922233 -2.90655202 -3.76547175 -2.90655202
 -2.90655202 -3.86499476 -4.92283099 -2.90655202 -4.62555745 -3.6262089 ]",0.4739756092027675,3.330296277999878
39,-1.1198203339256023*exp(1.3434882189386208*x1)+1.3025416565257997*cos(2.0390483320621438*x1+0.6349702479185559)**5+1.4825974251024299,C*exp(C*x1)+C*cos(C*x1+C)**5+C,"[-62.08167352   1.45401986 -56.56272912   1.45503928 -54.98469007
   1.44704651 -52.03348048   1.45455076 -62.28049329   1.48344648
 -52.21079221   1.45486383   1.44362707 -39.80375884 -59.63462428
   1.45647983   1.43819079   1.44919135 -60.92081469   1.45678887
   1.45284283 -58.51515446   1.4749363  -46.59503901   1.47734304
 -42.4804182  -50.32607189   1.46398072   1.47994908   1.44383973]",45.61232681624537,8.50253415107727
40,-1.519547169067665*x1**2+2.0224567562046096*x1/1.2653241956731307*cos(-0.2530618286654258*x1+0.5579102892619199)+0.34699789932412184,C*x1**2+C*x1/C*cos(C*x1+C)+C,"[15.68641213 15.78170716 -6.12534861 16.9898692  20.43182911 -6.61827748
 15.40767064 13.07571494 19.78639311 -6.62104577 21.2771987  -6.23153888
 -6.5248118  -6.18450599 -6.55575367 19.75992142 -6.29391479 -6.5503669
 13.69367066 -6.58545533 21.29765966 -6.42352227 13.705668   12.28117203
 -6.62104577 -6.22312917 -6.38612062 19.21620404 21.18954745 -6.41790902]",1.1544435107524182,8.365262508392334
41,0.07991455005886072*x1/(-1.6998715470839048*x1+0.8929038764977726)+0.32112926647535467,C*x1/(C*x1+C)+C,"[0.48052475 0.35517551 0.44383687 0.35992745 0.34161356 0.41855705
 0.35143009 0.37168386 0.38092328 0.42263805 0.34896833 0.36235478
 0.37439619 0.39997559 0.41192438 0.4992469  0.45938646 0.39679521
 0.42126844 0.38250595 0.37717088 0.50940114 0.3838662  0.50505327
 0.50812782 0.3452056  0.40748153 0.53878319 0.36405813 0.5129546 ]",0.01605233881575275,1.9658877849578857
42,-0.9941561868955551*sin(1.023384958847089*x1+0.5202185164976245)+1.6773243727479947,C*sin(C*x1+C)+C,"[3.03093264 2.49045076 2.41518469 2.49817706 2.37186987 3.54507682
 3.67162238 1.75688629 1.72324816 2.28984879 2.86694491 1.78624274
 2.25852598 2.98363263 3.0143797  3.25915437 2.28352679 3.40232849
 2.36264657 1.7710776  3.69444445 1.67390636 1.65817813 3.56528196
 3.40873901 2.82553735 1.79530571 2.98524772 2.98301097 2.0932218 ]",0.03376124832884937,2.310803174972534
43,-0.8439111685701441*x1+-0.5999543139448917,C*x1+C,"[ 1.90208034  2.30316107 -4.35589167 -3.50246469  2.81283426  2.06420943
  2.77136054 -4.48325182 -3.77304875 -4.51735259  2.19587517  2.43380105
  2.02952094 -4.5381881  -3.54245635 -3.61412336  1.9674784   2.01000948
  2.20476574  2.57628789 -4.67425409 -4.4660227   2.78275506  2.70293175
 -4.37392196  2.43425405 -4.62691482 -3.97791463 -3.70848335 -3.72171938]",0.006009860735206883,0.7841756343841553
44,-2.028807069560051*cos(-0.05884172337086335*cos(0.03705703240126734*x1/(1.5302561624728739*x1+-1.622327018426899)+0.29293594912070553/(-1.5824301980034567*x1+1.5874143863097374)))+1.0114465809576045,C*cos(C*cos(C*x1/(C*x1+C)+C/(C*x1+C)))+C,"[-0.3607235  -1.01370663 -0.49176548 -1.01370663 -0.45506944 -1.01370663
 -0.89648722 -0.37000434 -0.55229747 -0.44471257 -0.96808902 -0.40116174
 -1.01370663 -0.96616205 -0.48903908 -0.61065369 -0.87515199 -1.01370663
 -0.58834817 -0.53854035 -0.46222348 -1.01370663 -1.01370663 -1.01370663
 -1.01370663 -0.82907697 -0.33117305 -0.98414399 -1.01370663 -1.01370663]",0.02416672897405186,0.7094357013702393
